22:22:10.586: <- 059904 18EA3A00 14F001
22:22:30.394: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:30.507: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:30.554: -> 130306 09FD023A FF030350F4FAFFFF
22:22:30.602: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:30.698: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:30.730: -> 065305 1CFF193A 419F001702000000
22:22:30.746: -> 130306 09FD023A FF03032800FAFFFF
22:22:30.794: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:30.906: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:30.954: -> 130306 09FD023A FF03038600FAFFFF
22:22:31.002: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:31.098: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:31.146: -> 130306 09FD023A FF03032F01FAFFFF
22:22:31.194: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:31.306: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:31.354: -> 130306 09FD023A FF030302F5FAFFFF
22:22:31.402: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:31.498: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:31.546: -> 130306 09FD023A FF03033D01FAFFFF
22:22:31.596: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:31.706: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:31.725: -> 065305 1CFF193A 419F001702000000
22:22:31.754: -> 130306 09FD023A FF0303DB00FAFFFF
22:22:31.802: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:31.898: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:31.946: -> 130306 09FD023A FF03035400FAFFFF
22:22:31.994: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:32.106: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:32.154: -> 130306 09FD023A FF03030AF5FAFFFF
22:22:32.202: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:32.298: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:32.346: -> 130306 09FD023A FF03031400FAFFFF
22:22:32.394: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:32.506: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:32.554: -> 130306 09FD023A FF03037900FAFFFF
22:22:32.602: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:32.698: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:32.730: -> 065305 1CFF193A 419F001702000000
22:22:32.746: -> 130306 09FD023A FF030379F4FAFFFF
22:22:32.794: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:32.907: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:32.954: -> 130306 09FD023A FF0303AE00FAFFFF
22:22:33.002: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:33.100: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:33.146: -> 130306 09FD023A FF03035EF5FAFFFF
22:22:33.194: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:33.306: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:33.353: -> 130306 09FD023A FF03036EF5FAFFFF
22:22:33.401: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:33.497: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:33.545: -> 130306 09FD023A FF03036EF4FAFFFF
22:22:33.593: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:33.708: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:33.721: -> 065305 1CFF193A 419F001702000000
22:22:33.756: -> 130306 09FD023A FF030310F5FAFFFF
22:22:33.801: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:33.897: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:33.945: -> 130306 09FD023A FF03031EF5FAFFFF
22:22:33.993: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:34.105: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:34.153: -> 130306 09FD023A FF03038300FAFFFF
22:22:34.202: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:34.297: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:34.345: -> 130306 09FD023A FF0303D3F4FAFFFF
22:22:34.393: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:34.505: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:34.553: -> 130306 09FD023A FF03032101FAFFFF
22:22:34.601: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:34.697: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:34.729: -> 065305 1CFF193A 419F001702000000
22:22:34.745: -> 130306 09FD023A FF030342F5FAFFFF
22:22:34.793: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:34.905: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:34.953: -> 130306 09FD023A FF030378F4FAFFFF
22:22:35.001: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:35.097: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:35.145: -> 130306 09FD023A FF030358F4FAFFFF
22:22:35.192: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:35.304: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:35.352: -> 130306 09FD023A FF03036CF4FAFFFF
22:22:35.400: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:35.497: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:35.545: -> 130306 09FD023A FF030352F5FAFFFF
22:22:35.593: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:35.705: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:35.720: -> 065305 1CFF193A 419F001702000000
22:22:35.753: -> 130306 09FD023A FF0303AAF4FAFFFF
22:22:35.801: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:35.896: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:35.944: -> 130306 09FD023A FF03034FF4FAFFFF
22:22:35.992: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:36.104: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:36.152: -> 130306 09FD023A FF03038B00FAFFFF
22:22:36.200: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:36.296: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:36.346: -> 130306 09FD023A FF030338F5FAFFFF
22:22:36.392: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:36.504: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:36.552: -> 130306 09FD023A FF03031600FAFFFF
22:22:36.600: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:36.696: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:36.728: -> 065305 1CFF193A 419F001702000000
22:22:36.744: -> 130306 09FD023A FF03032A00FAFFFF
22:22:36.792: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:36.905: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:36.955: -> 130306 09FD023A FF03031601FAFFFF
22:22:37.003: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:37.096: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:37.144: -> 130306 09FD023A FF0303D700FAFFFF
22:22:37.192: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:37.334: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:37.352: -> 130306 09FD023A FF03031FF5FAFFFF
22:22:37.400: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:37.496: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:37.544: -> 130306 09FD023A FF0303FA00FAFFFF
22:22:37.592: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:37.704: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:37.723: -> 065305 1CFF193A 419F001702000000
22:22:37.752: -> 130306 09FD023A FF03034AF5FAFFFF
22:22:37.801: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:37.897: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:37.945: -> 130306 09FD023A FF03039AF4FAFFFF
22:22:37.994: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:38.104: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:38.152: -> 130306 09FD023A FF0303B800FAFFFF
22:22:38.200: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:38.296: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:38.344: -> 130306 09FD023A FF0303F500FAFFFF
22:22:38.392: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:38.504: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:38.552: -> 130306 09FD023A FF030356F5FAFFFF
22:22:38.601: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:38.695: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:38.728: -> 065305 1CFF193A 419F001702000000
22:22:38.743: -> 130306 09FD023A FF03033800FAFFFF
22:22:38.791: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:38.903: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:38.951: -> 130306 09FD023A FF0303DD00FAFFFF
22:22:38.999: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:39.095: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:39.143: -> 130306 09FD023A FF03037BF4FAFFFF
22:22:39.191: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:39.303: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:39.351: -> 130306 09FD023A FF0303B9F4FAFFFF
22:22:39.399: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:39.495: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:39.543: -> 130306 09FD023A FF03035100FAFFFF
22:22:39.591: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:39.703: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:39.719: -> 065305 1CFF193A 419F001702000000
22:22:39.751: -> 130306 09FD023A FF030341F5FAFFFF
22:22:39.799: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:39.895: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:39.943: -> 130306 09FD023A FF03037FF4FAFFFF
22:22:39.991: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:40.103: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:40.151: -> 130306 09FD023A FF0303EDF4FAFFFF
22:22:40.200: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:40.295: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:40.343: -> 130306 09FD023A FF03030201FAFFFF
22:22:40.391: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:40.503: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:40.551: -> 130306 09FD023A FF0303B100FAFFFF
22:22:40.599: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:40.695: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:40.727: -> 065305 1CFF193A 419F001702000000
22:22:40.743: -> 130306 09FD023A FF0303DD00FAFFFF
22:22:40.791: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:40.903: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:40.951: -> 130306 09FD023A FF03031901FAFFFF
22:22:40.999: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:41.095: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:41.143: -> 130306 09FD023A FF03035500FAFFFF
22:22:41.191: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:41.303: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:41.351: -> 130306 09FD023A FF0303F100FAFFFF
22:22:41.399: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:41.495: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:41.550: -> 130306 09FD023A FF0303DA00FAFFFF
22:22:41.591: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:41.703: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:41.719: -> 065305 1CFF193A 419F001702000000
22:22:41.751: -> 130306 09FD023A FF030325F5FAFFFF
22:22:41.799: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:41.895: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:41.943: -> 130306 09FD023A FF03031EF4FAFFFF
22:22:41.993: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:42.103: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:42.151: -> 130306 09FD023A FF030303F5FAFFFF
22:22:42.199: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:42.295: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:42.343: -> 130306 09FD023A FF0303D800FAFFFF
22:22:42.391: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:42.505: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:42.551: -> 130306 09FD023A FF0303B7F4FAFFFF
22:22:42.599: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:42.695: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:42.727: -> 065305 1CFF193A 419F001702000000
22:22:42.743: -> 130306 09FD023A FF03033EF4FAFFFF
22:22:42.791: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:42.903: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:42.951: -> 130306 09FD023A FF03038C00FAFFFF
22:22:42.999: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:43.095: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:43.143: -> 130306 09FD023A FF0303E500FAFFFF
22:22:43.191: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:43.303: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:43.351: -> 130306 09FD023A FF0303F9F4FAFFFF
22:22:43.399: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:43.509: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:43.544: -> 130306 09FD023A FF030363F5FAFFFF
22:22:43.594: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:43.705: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:43.727: -> 065305 1CFF193A 419F001702000000
22:22:43.751: -> 130306 09FD023A FF0303A3F4FAFFFF
22:22:43.801: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:43.901: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:43.986: -> 130306 09FD023A FF030364F4FAFFFF
22:22:43.994: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:44.109: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:44.153: -> 130306 09FD023A FF03034BF5FAFFFF
22:22:44.202: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:44.303: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:44.345: -> 130306 09FD023A FF0303B8F4FAFFFF
22:22:44.390: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:44.522: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:44.551: -> 130306 09FD023A FF03033000FAFFFF
22:22:44.612: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:44.705: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:44.734: -> 065305 1CFF193A 419F001702000000
22:22:44.744: -> 130306 09FD023A FF03032D00FAFFFF
22:22:44.793: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:44.902: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:44.964: -> 130306 09FD023A FF030368F5FAFFFF
22:22:45.003: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:45.094: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:45.142: -> 130306 09FD023A FF030376F4FAFFFF
22:22:45.190: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:45.302: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:45.350: -> 130306 09FD023A FF03037A00FAFFFF
22:22:45.398: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:45.497: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:45.542: -> 130306 09FD023A FF03037EF4FAFFFF
22:22:45.590: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:45.702: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:45.718: -> 065305 1CFF193A 419F001702000000
22:22:45.750: -> 130306 09FD023A FF0303FC00FAFFFF
22:22:45.821: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:45.894: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:45.942: -> 130306 09FD023A FF03035FF5FAFFFF
22:22:45.990: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:46.102: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:46.150: -> 130306 09FD023A FF03036000FAFFFF
22:22:46.198: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:46.294: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:46.342: -> 130306 09FD023A FF03039D00FAFFFF
22:22:46.390: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:46.503: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:46.550: -> 130306 09FD023A FF0303FAF4FAFFFF
22:22:46.598: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:46.694: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:46.726: -> 065305 1CFF193A 419F001702000000
22:22:46.744: -> 130306 09FD023A FF0303B9F4FAFFFF
22:22:46.793: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:46.903: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:46.950: -> 130306 09FD023A FF03030700FAFFFF
22:22:46.998: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:47.094: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:47.142: -> 130306 09FD023A FF030345F5FAFFFF
22:22:47.190: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:47.302: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:47.350: -> 130306 09FD023A FF03032001FAFFFF
22:22:47.403: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:47.494: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:47.542: -> 130306 09FD023A FF030353F5FAFFFF
22:22:47.590: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:47.702: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:47.718: -> 065305 1CFF193A 419F001702000000
22:22:47.750: -> 130306 09FD023A FF03034500FAFFFF
22:22:47.798: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:47.894: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:47.942: -> 130306 09FD023A FF0303F0F4FAFFFF
22:22:47.990: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:48.102: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:48.150: -> 130306 09FD023A FF0303A6F4FAFFFF
22:22:48.198: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:48.294: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:48.342: -> 130306 09FD023A FF0303D1F4FAFFFF
22:22:48.390: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:48.505: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:48.550: -> 130306 09FD023A FF03031BF5FAFFFF
22:22:48.598: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:48.694: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:48.726: -> 065305 1CFF193A 419F001702000000
22:22:48.742: -> 130306 09FD023A FF03036CF4FAFFFF
22:22:48.790: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:48.902: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:48.965: -> 130306 09FD023A FF03033C00FAFFFF
22:22:49.000: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:49.094: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:49.142: -> 130306 09FD023A FF03037300FAFFFF
22:22:49.190: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:49.302: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:49.350: -> 130306 09FD023A FF03036AF4FAFFFF
22:22:49.398: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:49.495: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:49.542: -> 130306 09FD023A FF03031400FAFFFF
22:22:49.590: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:49.701: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:49.717: -> 065305 1CFF193A 419F001702000000
22:22:49.749: -> 130306 09FD023A FF03035E00FAFFFF
22:22:49.797: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:49.893: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:49.941: -> 130306 09FD023A FF03032BF5FAFFFF
22:22:49.989: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:50.101: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:50.149: -> 130306 09FD023A FF03039DF4FAFFFF
22:22:50.197: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:50.293: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:50.341: -> 130306 09FD023A FF03031100FAFFFF
22:22:50.389: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:50.501: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:50.549: -> 130306 09FD023A FF0303DCF4FAFFFF
22:22:50.597: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:50.693: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:50.725: -> 065305 1CFF193A 419F001702000000
22:22:50.741: -> 130306 09FD023A FF0303D700FAFFFF
22:22:50.789: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:50.901: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:50.949: -> 130306 09FD023A FF0303BFF4FAFFFF
22:22:50.997: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:51.093: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:51.142: -> 130306 09FD023A FF0303DDF4FAFFFF
22:22:51.189: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:51.301: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:51.349: -> 130306 09FD023A FF030364F4FAFFFF
22:22:51.397: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:51.493: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:51.541: -> 130306 09FD023A FF0303C000FAFFFF
22:22:51.589: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:51.701: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:51.717: -> 065305 1CFF193A 419F001702000000
22:22:51.749: -> 130306 09FD023A FF030320F5FAFFFF
22:22:51.797: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:51.893: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:51.941: -> 130306 09FD023A FF030331F5FAFFFF
22:22:51.989: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:52.101: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:52.149: -> 130306 09FD023A FF0303C600FAFFFF
22:22:52.197: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:52.293: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:52.341: -> 130306 09FD023A FF03033900FAFFFF
22:22:52.389: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:52.501: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:52.549: -> 130306 09FD023A FF03033201FAFFFF
22:22:52.597: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:52.693: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:52.725: -> 065305 1CFF193A 419F001702000000
22:22:52.741: -> 130306 09FD023A FF0303D3F4FAFFFF
22:22:52.789: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:52.901: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:52.949: -> 130306 09FD023A FF03035700FAFFFF
22:22:52.997: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:53.093: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:53.141: -> 130306 09FD023A FF03032901FAFFFF
22:22:53.189: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:53.300: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:53.348: -> 130306 09FD023A FF03031BF5FAFFFF
22:22:53.396: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:53.492: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:53.540: -> 130306 09FD023A FF0303CF00FAFFFF
22:22:53.588: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:53.701: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:53.719: -> 065305 1CFF193A 419F001702000000
22:22:53.749: -> 130306 09FD023A FF030314F5FAFFFF
22:22:53.797: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:53.893: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:53.940: -> 130306 09FD023A FF0303B600FAFFFF
22:22:53.989: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:54.100: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:54.148: -> 130306 09FD023A FF0303E900FAFFFF
22:22:54.196: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:54.292: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:54.340: -> 130306 09FD023A FF0303A0F4FAFFFF
22:22:54.388: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:54.500: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:54.551: -> 130306 09FD023A FF03031B01FAFFFF
22:22:54.597: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:54.693: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:54.724: -> 065305 1CFF193A 419F001702000000
22:22:54.741: -> 130306 09FD023A FF03033DF5FAFFFF
22:22:54.788: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:54.901: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:54.950: -> 130306 09FD023A FF03037DF4FAFFFF
22:22:54.999: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:55.093: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:55.139: -> 130306 09FD023A FF0303FFF4FAFFFF
22:22:55.188: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:55.300: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:55.348: -> 130306 09FD023A FF030362F5FAFFFF
22:22:55.396: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:55.491: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:55.544: -> 130306 09FD023A FF030343F4FAFFFF
22:22:55.588: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:55.699: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:55.715: -> 065305 1CFF193A 419F001702000000
22:22:55.747: -> 130306 09FD023A FF030364F5FAFFFF
22:22:55.795: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:55.891: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:55.939: -> 130306 09FD023A FF03032F00FAFFFF
22:22:55.987: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:56.101: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:56.148: -> 130306 09FD023A FF0303F7F4FAFFFF
22:22:56.201: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:56.291: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:56.339: -> 130306 09FD023A FF03031701FAFFFF
22:22:56.387: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:56.499: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:56.547: -> 130306 09FD023A FF030371F4FAFFFF
22:22:56.595: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:56.691: -> 127250 09F1123A FF0000FF7FFF7FFD
22:22:56.723: -> 065305 1CFF193A 419F001702000000
